,Source Code,Reporting Code,Session Code,Session Name,Total Fees,Att. Entered Date,Checked In,Reg Method,Organization,City,State,Zip,Country,Age Ranges,Gender/Sex,combined_id,domain,Year
493,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 2:58:54 PM,False,WEB,None,Mississauga,ON,L5G2J3,Canada,25-34,Female,493,hotmail.com,2020
494,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/4/2020 7:29:56 PM,False,WEB,None,Daly City,CA,94014,United States,18-24,Female,494,gmail.com,2020
495,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/12/2020 1:42:40 PM,False,WEB,None,San Jose,CA,95139,United States,25-34,Gender non-conforming,495,gmail.com,2020
496,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/12/2020 11:47:27 AM,False,WEB,None,Glendale,CA,91205,United States,25-34,Female,496,yahoo.com,2020
497,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/17/2020 2:28:13 PM,False,Unknown,None,San Leandro,CA,94578,United States,25-34,Gender non-conforming,497,gmail.com,2020
498,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:01:50 AM,False,WEB,None,San jose,CA,95132,United States,35-44,Male,498,gmail.com,2020
499,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/3/2019 12:38:58 AM,False,WEB,None,Vancouver,WA,98685,United States,18-24,Female,499,gmail.com,2020
500,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/9/2020 9:03:07 PM,False,WEB,None,San Jose,CA,95136,United States,18-24,Male,500,gmail.com,2020
501,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 6:32:33 PM,False,WEB,None,Pleasanton,CA,94588,United States,25-34,Gender non-conforming,501,gmail.com,2020
502,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/9/2020 8:37:03 AM,False,WEB,None,San Jose,CA,95126,United States,25-34,Male,502,gmail.com,2020
503,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/29/2019 5:41:21 PM,False,WEB,None,Mountain View,CA,94040,United States,25-34,Male,503,gmail.com,2020
504,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 10:35:04 AM,False,WEB,None,Salinas,CA,93907,United States,25-34,Prefer not to respond,504,gmail.com,2020
505,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/13/2020 3:29:52 PM,False,WEB,None,Goodyear,AZ,85338,United States,25-34,Female,505,yahoo.com,2020
506,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/24/2019 5:52:06 PM,False,WEB,None,Redwood City,CA,94061,United States,18-24,Male,506,gmail.com,2020
507,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/10/2020 12:13:01 AM,False,WEB,None,Manteca,CA,95337,United States,25-34,Female,507,aol.com,2020
508,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:21:57 AM,False,WEB,None,concord,CA,94520,United States,18-24,Male,508,gmail.com,2020
509,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/24/2020 3:09:17 AM,False,Unknown,None,Fullerton,CA,92833,United States,25-34,Male,509,hotmail.com,2020
510,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:02:55 PM,False,WEB,None,Union City,CA,94587,United States,18-24,Female,510,gmail.com,2020
511,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/1/2020 1:55:05 PM,False,Unknown,None,Redwood City,CA,94063,United States,11-17,Male,511,icloud.com,2020
512,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/10/2020 2:51:46 PM,False,WEB,None,Antioch,CA,94509,United States,18-24,Female,512,yahoo.com,2020
513,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 11:53:39 AM,False,WEB,None,Sunnyvale,CA,94086,United States,25-34,Male,513,gmail.com,2020
514,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:48 AM,False,WEB,None,San Jose,CA,95121,United States,18-24,Male,514,live.com,2020
515,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 7:57:22 PM,False,WEB,None,San Jose,CA,95121,United States,11-17,Male,515,gmail.com,2020
516,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 8:08:51 AM,False,WEB,None,Hollister,CA,95023,United States,25-34,Male,516,yahoo.com,2020
517,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 8:37:45 PM,False,WEB,None,Fairfield,CA,94534,United States,25-34,Female,517,gmail.com,2020
518,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:17:10 PM,False,WEB,None,San Jose,CA,95148,United States,25-34,Male,518,yahoo.com,2020
519,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/9/2020 6:37:28 PM,False,WEB,None,ontario,CA,91764,United States,18-24,Female,519,YAHOO.COM,2020
520,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:28:29 PM,False,WEB,None,Sunnyvale,CA,94087,United States,11-17,Female,520,icloud.com,2020
521,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:00:32 PM,False,Unknown,None,Sunnyvale,CA,94087,United States,35-44,Male,521,hotmail.com,2020
522,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/22/2020 4:48:55 PM,False,WEB,None,Coarsegold,CA,93614,United States,25-34,Female,522,hotmail.com,2020
523,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 10:00:48 PM,False,WEB,None,Fremont,CA,94539,United States,18-24,Male,523,gmail.com,2020
524,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 10:00:19 PM,False,WEB,None,San diego,CA,92111,United States,25-34,Male,524,gmail.com,2020
525,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 6:28:30 PM,False,WEB,None,Hayward,CA,94544,United States,11-17,Female,525,gmail.com,2020
526,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/6/2020 5:51:52 PM,False,WEB,None,Vacaville,CA,95687,United States,18-24,Female,526,gmail.com,2020
527,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/27/2020 6:19:16 PM,False,Unknown,None,Fresno,AR,93611,United States,11-17,Female,527,gmail.com,2020
528,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/9/2020 12:56:46 PM,False,Unknown,None,Perryville,MO,63775,United States,18-24,Prefer not to respond,528,gmail.com,2020
529,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/26/2020 9:49:54 AM,False,WEB,None,Goleta,CA,93117,United States,25-34,Female,529,yahoo.com,2020
530,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/25/2019 10:55:01 AM,False,WEB,None,Hayward,CA,94545,United States,18-24,Female,530,gmail.com,2020
531,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/12/2020 1:54:39 PM,False,WEB,None,Martinez,CA,94553,United States,11-17,Female,531,gmail.com,2020
532,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/5/2020 10:41:57 PM,False,WEB,None,San Mateo,CA,94402,United States,25-34,Female,532,att.net,2020
533,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/17/2020 3:24:30 PM,False,WEB,None,SAN JOSE,CA,95132,United States,25-34,Male,533,yahoo.com,2020
534,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/17/2020 3:28:55 PM,False,WEB,None,SAN JOSE,CA,95132,United States,11-17,Female,534,gmail.com,2020
535,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:12:31 AM,False,WEB,None,New York,NY,10025,United States,25-34,Female,535,gmail.com,2020
536,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 5:57:10 PM,False,WEB,None,San Lorenzo,CA,94580,United States,18-24,Female,536,gmail.com,2020
537,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/2/2019 1:20:17 PM,False,WEB,None,San Jose,CA,95148,United States,25-34,Male,537,gmail.com,2020
538,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:40:02 PM,False,Unknown,None,Hayward,CA,94544,United States,18-24,Male,538,ymail.com,2020
539,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 9:16:14 PM,False,WEB,None,Hayward,CA,94544,United States,18-24,Male,539,gmail.com,2020
540,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:53:14 PM,False,WEB,None,San Jose,CA,95116,United States,18-24,Female,540,gmail.com,2020
541,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/17/2020 6:04:37 PM,False,Unknown,None,Antelope,CA,95843,United States,18-24,Prefer not to respond,541,yahoo.com,2020
542,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/8/2020 9:53:16 AM,False,WEB,None,Hollister,CA,95023,United States,25-34,Male,542,sbcglobal.net,2020
543,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/22/2020 1:00:32 AM,False,Unknown,None,San Jose,CA,95128,United States,18-24,Male,543,gmail.com,2020
544,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 5:27:37 PM,False,Unknown,None,San Jose,CA,95128,United States,25-34,Male,544,att.net,2020
545,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:40:40 AM,False,WEB,None,Claremont,CA,91711,United States,18-24,Female,545,gmail.com,2020
546,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:05:43 AM,False,WEB,None,Fresno,CA,93726,United States,25-34,Female,546,yahoo.com,2020
547,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/30/2019 2:20:53 PM,False,WEB,None,Pawtucket,RI,02860,United States,18-24,Male,547,yahoo.com,2020
548,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/21/2020 5:57:29 PM,False,WEB,None,Fremont,CA,94555-3403,United States,18-24,Female,548,gmail.com,2020
549,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:03:55 AM,False,WEB,None,Arcadia,CA,91006,United States,35-44,Male,549,yahoo.com,2020
550,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:24 AM,False,WEB,None,San Bruno,CA,94066,United States,25-34,Female,550,hotmail.com,2020
551,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/25/2019 5:07:33 AM,False,WEB,None,Oakley,CA,94561,United States,18-24,Female,551,yahoo.com,2020
552,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/8/2020 7:44:09 AM,False,WEB,None,Ottawa,ON,K1B 4W1,Canada,18-24,Gender non-conforming,552,hotmail.com,2020
553,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 9:19:13 PM,False,WEB,None,San Jose,CA,95112,United States,18-24,Male,553,gmail.com,2020
554,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/15/2020 11:30:36 PM,False,Unknown,None,San Francisco,CA,94127,United States,25-34,Male,554,gmail.com,2020
555,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:02:45 AM,False,WEB,None,San Francisco,CA,94127,United States,25-34,Male,555,gmail.com,2020
556,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:25:32 PM,False,WEB,None,Daly City,CA,94015,United States,18-24,Male,556,gmail.com,2020
557,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/30/2019 6:02:09 PM,False,WEB,None,Santa Clara,CA,95054,United States,25-34,Male,557,scu.edu,2020
558,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 6:55:38 PM,False,WEB,None,San Ramon,CA,94583,United States,18-24,Male,558,gmail.com,2020
559,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 9:55:36 PM,False,WEB,None,Union City,CA,94587,United States,18-24,Male,559,gmail.com,2020
560,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/14/2020 8:34:35 AM,False,WEB,None,San Francisco,CA,94103,United States,18-24,Male,560,gmail.com,2020
561,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:27:08 AM,False,WEB,None,Milpitas,CA,95035,United States,25-34,Female,561,gmail.com,2020
562,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:09 AM,False,WEB,None,Sacramento,CA,95823,United States,25-34,Male,562,gmail.com,2020
563,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:23:00 AM,False,WEB,None,Sacramento,CA,95823,United States,25-34,Female,563,yahoo.com,2020
564,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:50:00 PM,False,WEB,None,Sacramento,CA,95823,United States,25-34,Male,564,yahoo.com,2020
565,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 9:22:31 PM,False,WEB,None,Union City,CA,94587,United States,35-44,Female,565,my.csun.edu,2020
566,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/30/2019 2:27:22 PM,False,WEB,None,Turlock,CA,95382,United States,25-34,Male,566,gmail.com,2020
567,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/13/2020 10:27:26 AM,False,Unknown,None,Sant Clara,CA,95054,United States,18-24,Female,567,gmail.com,2020
568,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/8/2019 9:06:13 AM,False,Unknown,None,South San Francisco,CA,94080,United States,18-24,Male,568,gmail.com,2020
569,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:13:18 AM,False,WEB,None,Santa Rosa,CA,95404,United States,25-34,Male,569,yahoo.com,2020
570,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/21/2020 7:47:28 PM,False,WEB,None,San Jose,CA,95112,United States,25-34,Male,570,gmail.com,2020
571,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/26/2019 11:22:48 AM,False,WEB,None,Santa Clara,CA,95051,United States,55-64,Female,571,earthlink.net,2020
572,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/26/2019 11:19:30 AM,False,WEB,None,Santa Clara,CA,95051,United States,25-34,Female,572,gmail.com,2020
573,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:14 AM,False,WEB,None,Las Vegas,NV,89106,United States,25-34,Male,573,yahoo.com,2020
574,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/20/2020 1:17:07 AM,False,WEB,None,San Ramon,CA,94583,United States,25-34,Male,574,gmail.com,2020
575,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 11:22:43 PM,False,Unknown,None,Pittsburg,CA,94565,United States,25-34,Female,575,yahoo.com,2020
576,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/9/2020 8:02:47 PM,False,Unknown,None,Union City,CA,94587,United States,18-24,Male,576,gmail.com,2020
577,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:02:57 AM,False,WEB,None,LAS VEGAS,NV,89119,United States,25-34,Female,577,hotmail.com,2020
578,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:18:27 PM,False,WEB,None,Pleasant Hill,CA,94553,United States,25-34,Male,578,aol.com,2020
579,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/6/2020 9:03:15 PM,False,WEB,None,San Jose,CA,95024,United States,18-24,Male,579,gmail.com,2020
580,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/5/2020 7:03:36 PM,False,WEB,None,Los Gatos,CA,95032,United States,25-34,Male,580,gmail.com,2020
581,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/11/2020 2:36:40 PM,False,WEB,None,Pleasanton,CA,94588,United States,25-34,Male,581,gmail.com,2020
582,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 10:34:23 PM,False,Unknown,None,San Jose,CA,95133,United States,18-24,Female,582,gmail.com,2020
583,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/21/2019 11:13:12 AM,False,WEB,None,American Canyon,CA,94503,United States,18-24,Female,583,gmail.com,2020
584,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 1:09:52 PM,False,WEB,None,Bonita,CA,91902,United States,25-34,Male,584,gmail.com,2020
585,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:11 AM,False,WEB,None,Hayward,CA,94545,United States,18-24,Female,585,gmail.com,2020
586,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/11/2019 11:07:38 PM,False,WEB,None,san jose,CA,95119,United States,25-34,Male,586,yahoo.com,2020
587,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:37 AM,False,WEB,None,Berkeley,CA,94703,United States,25-34,Gender non-conforming,587,gmail.com,2020
588,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/6/2020 9:11:18 PM,False,Unknown,None,Hollister,CA,95023,United States,25-34,Male,588,yahoo.com,2020
589,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/28/2020 8:39:26 PM,False,WEB,None,Blountstown,FL,32424,United States,18-24,Male,589,yahoo.com,2020
590,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/25/2020 3:59:08 PM,False,WEB,None,Watsonville,CA,95076,United States,45-54,Male,590,gmail.com,2020
591,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/25/2020 4:11:15 PM,False,WEB,None,Watsonville,CA,95076,United States,11-17,Female,591,gmail.com,2020
592,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:35:32 PM,False,WEB,None,Newark,CA,94560,United States,25-34,Male,592,gmail.com,2020
593,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/7/2020 9:18:36 PM,False,WEB,None,Ewa Beach,HI,96706,United States,45-54,Male,593,duoshot.com,2020
594,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 9:32:06 AM,False,WEB,None,Pleasanton,CA,94566,United States,25-34,Female,594,gmail.com,2020
595,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/18/2020 6:18:07 PM,False,WEB,None,American Canyon,CA,94503,United States,18-24,Male,595,hotmail.com,2020
596,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 9:37:08 AM,False,WEB,None,Pleasanton,CA,94566,United States,18-24,Female,596,yahoo.com,2020
597,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/9/2020 4:01:32 PM,False,WEB,None,San Jose,CA,95112,United States,25-34,Male,597,gmail.com,2020
598,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/23/2020 10:17:40 AM,False,WEB,None,Union City,CA,94587,United States,11-17,Male,598,gmail.com,2020
599,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:08:38 PM,False,WEB,None,Richmond,CA,94806,United States,25-34,Male,599,gmail.com,2020
600,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/8/2020 9:04:15 AM,False,WEB,None,SAN JOSE,CA,95122,United States,18-24,Male,600,gmail.com,2020
601,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:03:17 AM,False,WEB,None,Concord,CA,94518,United States,25-34,Prefer not to respond,601,yahoo.com,2020
602,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:03 AM,False,WEB,None,Glendora,CA,91741,United States,18-24,Female,602,gmail.com,2020
603,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/23/2020 9:38:55 PM,False,WEB,None,Davis,CA,95616,United States,18-24,Male,603,ucdavis.edu,2020
604,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:28:29 AM,False,WEB,None,San Francisco,CA,94112,United States,25-34,Prefer not to respond,604,gmail.com,2020
605,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/27/2020 2:01:12 AM,False,Unknown,None,Morgan Hill,CA,95037,United States,18-24,Male,605,gmail.com,2020
606,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:09:15 AM,False,WEB,None,Milpitas,CA,95035,United States,25-34,Male,606,hotmail.com,2020
607,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:00:07 AM,False,WEB,None,San Lorenzo,CA,94580,United States,25-34,Female,607,gmail.com,2020
608,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/21/2020 11:11:36 AM,False,WEB,None,San Jose,CA,95123,United States,25-34,Male,608,gmail.com,2020
609,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/6/2020 1:57:39 PM,False,WEB,None,Oakdale,CA,95361,United States,25-34,Female,609,gmail.com,2020
610,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/9/2020 5:42:27 AM,False,Unknown,None,Sacramento,CA,95660,United States,18-24,Female,610,gmail.com,2020
611,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 11:19:06 PM,False,WEB,None,WEST SACRAMENTO,CA,95691,United States,25-34,Male,611,msn.com,2020
612,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:02:43 AM,False,WEB,None,Richmond,CA,94801,United States,18-24,Female,612,gmail.com,2020
613,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/17/2020 12:46:14 PM,False,WEB,None,San Jose,CA,95123,United States,18-24,Male,613,gmail.com,2020
614,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/27/2020 12:30:15 AM,False,Unknown,None,Lafayette,CA,94549,United States,18-24,Female,614,gmail.com,2020
615,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/5/2020 5:26:47 PM,False,WEB,None,Aromas,CA,95004,United States,25-34,Female,615,gmail.com,2020
616,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/5/2020 5:34:13 PM,False,WEB,None,Aromas,CA,95004,United States,18-24,Female,616,yahoo.com,2020
617,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/1/2020 10:28:03 PM,False,WEB,None,San Jose,CA,95123,United States,18-24,Gender non-conforming,617,gmail.com,2020
618,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 5:03:58 PM,False,WEB,None,Santa Clara,CA,95051,United States,45-54,Male,618,scu.edu,2020
619,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 7:07:46 PM,False,WEB,None,San Jose,CA,95125,United States,18-24,Male,619,yahoo.com,2020
620,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:08 AM,False,WEB,None,New Albany,OH,43054,United States,25-34,Female,620,trickssi.com,2020
621,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 5:07:51 PM,False,WEB,None,Santa Clara,CA,95051,United States,45-54,Female,621,yahoo.co.jp,2020
622,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/29/2020 5:13:34 PM,False,WEB,None,boynton beach,FL,33436,United States,25-34,Female,622,gmail.com,2020
623,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 4:55:47 PM,False,Unknown,None,San Diego,CA,92105,United States,18-24,Female,623,gmail.com,2020
624,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 4:13:47 PM,False,WEB,None,San Diego,CA,92114,United States,25-34,Female,624,gmail.com,2020
625,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/29/2019 10:33:22 PM,False,WEB,None,Stockton,CA,95209,United States,25-34,Prefer not to respond,625,gmail.com,2020
626,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 9:34:15 PM,False,WEB,None,Winnetka,CA,91306,United States,25-34,Male,626,gmail.com,2020
627,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 11:39:44 AM,False,Unknown,None,Campbell,CA,95011,United States,35-44,Male,627,yahoo.com,2020
628,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/1/2020 7:23:47 PM,False,WEB,None,San Jose,CA,95148,United States,18-24,Male,628,yahoo.com,2020
629,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 5:24:09 PM,False,Unknown,None,Los Gatos,CA,95032,United States,11-17,Female,629,gmail.com,2020
630,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/30/2019 10:43:36 PM,False,WEB,None,Mountain View,CA,94040,United States,18-24,Female,630,yahoo.com,2020
631,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/31/2020 6:31:18 PM,False,WEB,None,Las Vegas,NV,89115,United States,18-24,Prefer not to respond,631,yahoo.com,2020
632,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/17/2020 11:09:45 AM,False,WEB,None,Foster City,CA,94404,United States,18-24,Female,632,gmail.com,2020
633,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/15/2020 11:13:01 PM,False,WEB,None,Fremont,CA,94536,United States,25-34,Male,633,gmail.com,2020
634,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/30/2019 11:20:56 AM,False,WEB,None,SONORA,CA,95370,United States,11-17,Male,634,gmail.com,2020
635,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:13:37 PM,False,WEB,None,San Francisco,CA,94121,United States,11-17,Prefer not to respond,635,gmail.com,2020
636,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/6/2020 1:42:24 AM,False,WEB,None,FAIRFIELD,CA,94533,United States,18-24,Male,636,sbcglobal.net,2020
